date,PG,ULVR,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2011-11-21,61.66,20.2,3.0524752475247525,3.070689723692021,3.120525473725516,0.059437794285910124,-0.838452210958111,0,1.0838793196858507,0.0,0.0
2011-11-22,61.69,20.55,3.0019464720194646,3.0536919369885807,3.11834838165871,0.0613505776275573,-1.0538848560259881,-2,1.0838793196858507,0.0,0.0
2011-11-23,61.06,20.13,3.033283656234476,3.0504209573921024,3.1166397347770216,0.062276842695451494,-1.0632969578876166,-2,1.0838793196858507,0.0,0.0
2011-11-25,61.0,20.15,3.0272952853598016,3.0442182068838877,3.1156734675691937,0.06321450377338216,-1.1303618065478487,-2,1.0838793196858507,0.0,0.0
2011-11-28,62.24,20.65,3.014043583535109,3.025808848934721,3.1152427827809235,0.06382469343154079,-1.4012434535565879,-2,1.0838793196858507,0.0,0.0
2011-11-29,62.53,20.86,2.9976030680728667,3.0148344130443436,3.114299513602971,0.06514667913914342,-1.5267869655517698,-1,1.0837593196858508,0.0047976971053894125,-0.014381591562799617
2011-11-30,64.57,21.37,3.0215255030416466,3.0187502192487803,3.1132150920430766,0.06614954606107858,-1.4280502047145267,-2,1.0862120100838173,0.0047976971053894125,-0.014381591562799617
2011-12-01,64.08,21.15,3.029787234042553,3.0180509348103954,3.1126947898025787,0.06668774867677972,-1.4192090281964749,-2,1.0870250886459925,0.0047976971053894125,-0.014381591562799617
2011-12-02,64.66,21.02,3.0761179828734537,3.0278154743131256,3.1118251831687194,0.06682093909766931,-1.2572362793764449,-2,1.0916773598702822,0.0047976971053894125,-0.014381591562799617
2011-12-05,64.84,21.12,3.070075757575758,3.0390219091212556,3.1109917670193346,0.06702774808710739,-1.0737322967280498,-2,1.0911027861929723,0.0047976971053894125,-0.014381591562799617
2011-12-06,64.84,21.24,3.052730696798494,3.050047434866381,3.1087794218577844,0.06671770648323984,-0.8803058451380916,0,1.089253685668415,0.0,0.0
2011-12-07,65.23,21.25,3.0696470588235294,3.0596717460227576,3.106228794447611,0.06519728545342358,-0.7140948906241411,0,1.089253685668415,0.0,0.0
2011-12-08,64.47,21.22,3.0381715362865225,3.061348606471552,3.1039088195427023,0.06509943550686904,-0.6537723828136672,0,1.089253685668415,0.0,0.0
2011-12-09,64.97,21.32,3.047373358348968,3.055599681566654,3.1014498598239215,0.06438632564813727,-0.7121104954463853,0,1.089253685668415,0.0,0.0
2011-12-12,64.31,21.16,3.0392249527410207,3.049429520599707,3.097345352311723,0.06016625200042899,-0.7963905032953467,0,1.089253685668415,0.0,0.0
2011-12-13,64.73,21.16,3.0590737240075616,3.05069812604152,3.0937354585263597,0.055611058098798426,-0.7738988243737364,0,1.089253685668415,0.0,0.0
2011-12-14,64.45,20.97,3.073438245112065,3.0514563632992275,3.0912641049946674,0.05306350766484133,-0.7501905442601485,0,1.089253685668415,0.0,0.0
2011-12-15,64.99,20.94,3.1036294173829986,3.064547939518523,3.090131003605136,0.05203452796313161,-0.49165554273384754,0,1.089253685668415,0.0,0.0
2011-12-16,65.14,20.67,3.151427189163038,3.0853587056813367,3.09002185255892,0.05189648492819351,-0.08985477309369694,0,1.089253685668415,0.0,0.0
2011-12-19,64.95,20.96,3.098759541984733,3.0972656235300793,3.090136631733342,0.051908262382746,0.1373382862283416,0,1.089253685668415,0.0,0.0
2011-12-20,65.79,20.95,3.140334128878282,3.1135177045042233,3.0898590102400547,0.051588199330530576,0.4586067079524334,0,1.089253685668415,0.0,0.0
2011-12-21,66.0,20.91,3.1563845050215207,3.1301069564861144,3.089906428959506,0.051648996760352374,0.7783409175038916,0,1.089253685668415,0.0,0.0
2011-12-22,66.19,21.04,3.1459125475285172,3.1385635825152183,3.0901415998090616,0.05187462336241731,0.9334425884475529,0,1.089253685668415,0.0,0.0
2011-12-23,66.67,21.28,3.1329887218045114,3.1348758890435127,3.0901364028212654,0.051870241692714134,0.8625270436812226,0,1.089253685668415,0.0,0.0
2011-12-27,66.79,21.28,3.1386278195488724,3.1428495445563405,3.090343947133555,0.05204151494079615,1.008917543667153,-2,1.089253685668415,0.0,0.0
2011-12-28,66.54,21.42,3.1064425770308124,3.136071234186847,3.0898297557688745,0.05172119302792455,0.8940528187933817,0,1.089253685668415,0.0,0.0
2011-12-29,66.97,21.73,3.0819144040497006,3.1211772139924827,3.088014398320425,0.04999873165399564,0.66327313863786,0,1.089253685668415,0.0,0.0
2011-12-30,66.71,21.63,3.084142394822006,3.1088231834511806,3.086554144293213,0.04877597331938193,0.4565575557488396,0,1.089253685668415,0.0,0.0
2012-01-03,66.83,21.89,3.0529922338967563,3.0928238858696298,3.085721901037021,0.04891767870579657,0.14518237619822424,0,1.089253685668415,0.0,0.0
2012-01-04,66.8,21.56,3.098330241187384,3.0847643701973317,3.084629715287834,0.04786369011155649,0.0028132997933084636,0,1.089253685668415,0.0,0.0
2012-01-05,66.52,21.7,3.065437788018433,3.076563412394856,3.082228517450697,0.04502210791967939,-0.12582940509910467,0,1.089253685668415,0.0,0.0
2012-01-06,66.36,21.23,3.125765426283561,3.085333616841628,3.0813114715997583,0.04351571299649904,0.09242972170060054,0,1.089253685668415,0.0,0.0
2012-01-09,66.64,21.35,3.121311475409836,3.092767432959194,3.080240546018101,0.04165747932420242,0.30071159235540507,0,1.089253685668415,0.0,0.0
2012-01-10,66.33,21.51,3.0836820083682004,3.098905387853483,3.0792531362888296,0.04084057347067185,0.48119430983910827,0,1.089253685668415,0.0,0.0
2012-01-11,65.68,20.84,3.1516314779270638,3.1095656352014185,3.080500099991597,0.0418934427553559,0.6937967686149538,0,1.089253685668415,0.0,0.0
2012-01-12,65.81,20.85,3.156354916067146,3.127749060811161,3.0817144605568876,0.04302247853440391,1.0700127426982362,-2,1.089253685668415,0.0,0.0
2012-01-13,65.81,20.55,3.2024330900243307,3.1430825935593156,3.0827672622184794,0.04517377115819015,1.3351847719249106,-2,1.089253685668415,0.0,0.0
2012-01-17,66.26,20.64,3.2102713178294575,3.1608745620432392,3.0842637520537894,0.047852178055190486,1.600988985309936,1,1.089133685668415,-0.004527618472683368,0.014534883720930232
2012-01-18,66.03,20.66,3.196030977734753,3.1833443559165504,3.0850981977838785,0.049359149208573275,1.990434594354948,1,1.0904657355915508,-0.004527618472683368,0.014534883720930232
2012-01-19,66.08,20.41,3.237628613424792,3.2005437830160957,3.0862450288907746,0.052062657013414726,2.1954076238535096,2,1.0864864653366002,0.0,0.0
2012-01-20,66.23,20.47,3.2354665363947244,3.216366107081612,3.0883132122396986,0.055433510036335835,2.310026818759565,2,1.0864864653366002,0.0,0.0
2012-01-23,65.0,20.6,3.1553398058252426,3.206947450241794,3.0891866406212176,0.056076912865760095,2.0999873852271174,2,1.0864864653366002,0.0,0.0
2012-01-24,64.5,20.45,3.154034229828851,3.1957000326416725,3.0899843895019137,0.056660033480831824,1.8657885752136476,1,1.0863664653366003,-0.004651162790697674,0.014669926650366748
2012-01-25,64.98,20.5,3.1697560975609758,3.1904450566069174,3.0910692873537466,0.057561856272866585,1.7264170353035384,1,1.0848674035295838,-0.004651162790697674,0.014669926650366748
2012-01-26,64.8,20.75,3.1228915662650603,3.1674976471749705,3.092084682899981,0.05757715114263025,1.3097724145499403,-2,1.0893720944945011,-0.004651162790697674,0.014669926650366748
2012-01-27,64.3,20.68,3.109284332688588,3.1422612064337434,3.092779530439038,0.05752812309342642,0.860130199526001,0,1.09055029225421,0.0,0.0
2012-01-30,63.21,20.67,3.058055152394775,3.12280427574765,3.0932559729950535,0.057111769750365325,0.5173767663259541,0,1.09055029225421,0.0,0.0
2012-01-31,63.04,20.46,3.081133919843597,3.108224213750599,3.094045141929384,0.05660091273500693,0.2505095966843857,0,1.09055029225421,0.0,0.0
2012-02-01,63.21,20.85,3.0316546762589924,3.0806039294902026,3.0936297798283494,0.056970769823395995,-0.22864093952961764,0,1.09055029225421,0.0,0.0
2012-02-02,63.32,19.94,3.1755265797392176,3.0911309321850338,3.0957327748317436,0.057633441848680904,-0.07984674347216945,0,1.09055029225421,0.0,0.0
2012-02-03,62.77,20.29,3.093642188270084,3.0880025033013334,3.09637067264138,0.05739040698741566,-0.14581129110796764,0,1.09055029225421,0.0,0.0
2012-02-06,63.51,20.21,3.1425037110341414,3.1048922150292064,3.097954720411899,0.0573291719701952,0.12101159634599347,0,1.09055029225421,0.0,0.0
2012-02-07,63.7,20.42,3.11949069539667,3.112563570139821,3.098829687584566,0.05724917568214124,0.23989659923678391,0,1.09055029225421,0.0,0.0
2012-02-08,63.64,20.29,3.136520453425333,3.133536725573089,3.0994383618083208,0.05745560024933463,0.5934732840105199,0,1.09055029225421,0.0,0.0
2012-02-09,64.04,20.49,3.1254270375793074,3.1235168171411067,3.100260958157641,0.05746869505658328,0.4046700374972562,0,1.09055029225421,0.0,0.0
2012-02-10,63.88,20.51,3.114578254509995,3.127704030389089,3.1012087463955944,0.05722346743291127,0.46301430483145223,0,1.09055029225421,0.0,0.0
2012-02-13,64.23,20.75,3.095421686746988,3.1182876255316585,3.1013501844157663,0.05719807241551365,0.29611908934361836,0,1.09055029225421,0.0,0.0
2012-02-14,64.48,20.8,3.1,3.1143894864523247,3.102189541845485,0.05679445676600769,0.21480872080709032,0,1.09055029225421,0.0,0.0
2012-02-15,64.55,20.55,3.141119221411192,3.1153092400494966,3.103569711570657,0.05671617382953306,0.2069873139560549,0,1.09055029225421,0.0,0.0
2012-02-16,65.2,20.7,3.1497584541062804,3.120175523354891,3.104297512917746,0.057028390576255854,0.2784229096543384,0,1.09055029225421,0.0,0.0
2012-02-17,64.91,20.63,3.146388754241396,3.1265376233011715,3.1058627380296904,0.05687052380567818,0.36354307799459423,0,1.09055029225421,0.0,0.0
2012-02-21,64.42,20.76,3.103082851637765,3.128069856279327,3.1075483443566623,0.055212961126261166,0.3716792489309903,0,1.09055029225421,0.0,0.0
2012-02-22,64.44,20.89,3.0847295356629965,3.125015763411926,3.108405775680471,0.05443408956870912,0.30513944226970685,0,1.09055029225421,0.0,0.0
2012-02-23,66.42,20.9,3.17799043062201,3.132390005254089,3.110917361434841,0.05410375548644103,0.3968789897520065,0,1.09055029225421,0.0,0.0
2012-02-24,66.71,20.5,3.2541463414634144,3.1532675827255163,3.114919074066979,0.05567383141216536,0.6888067101873204,0,1.09055029225421,0.0,0.0
2012-02-27,66.7,20.53,3.248904042864101,3.173770640450057,3.119107423646833,0.056149217814777864,0.9735347869590024,0,1.09055029225421,0.0,0.0
2012-02-28,67.39,20.43,3.2985805188448363,3.2128701738914716,3.1237250072435523,0.05929249259164127,1.5034815159800934,1,1.0904302922542102,-0.004451699065143196,0.014684287812041116
2012-02-29,67.62,20.31,3.3293943870014777,3.2618031441591677,3.1287184597928683,0.06369949251059953,2.089258157655718,2,1.087524434576533,0.0,0.0
2012-03-01,66.66,20.53,3.2469556746225035,3.2755961929592665,3.1315657546553526,0.06511094819767897,2.212077112847947,2,1.087524434576533,0.0,0.0
2012-03-02,66.67,20.3,3.2842364532019706,3.281614215306978,3.135135099582456,0.06750889558436134,2.169775026781125,2,1.087524434576533,0.0,0.0
2012-03-05,66.95,20.46,3.2722385141739982,3.2862811095689572,3.138793563205381,0.0689009861098718,2.1405723588395027,2,1.087524434576533,0.0,0.0
2012-03-06,66.84,20.28,3.2958579881656807,3.2857366034331266,3.142563745361083,0.07120375935591625,2.0107485807931207,2,1.087524434576533,0.0,0.0
2012-03-07,66.58,20.38,3.266928361138371,3.2732433982605045,3.1463763591086145,0.07164238026655344,1.7708378571435943,1,1.087404434576533,-0.0045058576148993695,0.014720314033366046
2012-03-08,66.9,20.62,3.244422890397672,3.2727368414155387,3.1496605179760926,0.07154346723491146,1.7203013523978028,1,1.089495435507773,-0.0045058576148993695,0.014720314033366046
2012-03-09,66.93,20.67,3.2380261248185778,3.2634947757388604,3.152973870844052,0.07094320508375283,1.5578786546834449,1,1.0900962754809944,-0.0045058576148993695,0.014720314033366046
2012-03-12,67.71,21.07,3.2135738016136686,3.2517618332267935,3.1555488721374867,0.07027797574806169,1.369034324981399,-2,1.0924698321547195,-0.0045058576148993695,0.014720314033366046
2012-03-13,67.9,21.06,3.2241215574548914,3.2374145470846365,3.1580602606765344,0.06998574581225421,1.1338635530295005,-2,1.0914665160675547,-0.0045058576148993695,0.014720314033366046
2012-03-14,67.85,20.87,3.25107810253953,3.234244495364868,3.1605177387624765,0.07062787689506692,1.0438761554722753,-2,1.0888949492819602,-0.0045058576148993695,0.014720314033366046
2012-03-15,67.68,20.99,3.224392567889472,3.2302384308632277,3.161733828407917,0.07109532225547925,0.9635599119888831,0,1.0913045955935095,0.0,0.0
2012-03-16,67.25,20.85,3.225419664268585,3.227717138753229,3.1638448304459814,0.07107419030372712,0.8986709244846396,0,1.0913045955935095,0.0,0.0
2012-03-19,67.21,20.89,3.217328865485878,3.2284681515276707,3.165128076056108,0.07133709388466757,0.8878981750219095,0,1.0913045955935095,0.0,0.0
2012-03-20,67.21,20.64,3.2562984496124026,3.2349035299591735,3.1667933084659556,0.07228932967560035,0.9421891418673227,0,1.0913045955935095,0.0,0.0
2012-03-21,67.2,20.59,3.2637202525497817,3.2374319599612233,3.16875677021631,0.07330532841887002,0.9368376245789416,0,1.0913045955935095,0.0,0.0
2012-03-22,67.52,20.56,3.2840466926070038,3.24936278490473,3.171274403063018,0.074637962771024,1.0462287412810751,-2,1.0913045955935095,0.0,0.0
2012-03-23,67.43,20.51,3.287664553876158,3.2618117628262446,3.1737583486351397,0.07600059905704566,1.1585884227703582,-2,1.0913045955935095,0.0,0.0
2012-03-26,67.46,20.68,3.262088974854932,3.2707637847000557,3.1763524552655418,0.07631963288227821,1.237051671620877,-2,1.0913045955935095,0.0,0.0
2012-03-27,67.15,20.64,3.253391472868217,3.2701823893512185,3.179210406412517,0.07593294176544181,1.1980568752323033,-2,1.0913045955935095,0.0,0.0
2012-03-28,67.19,20.53,3.2727715538236724,3.271992649605997,3.182354225729212,0.07583497164588951,1.182019613528052,-2,1.0913045955935095,0.0,0.0
2012-03-29,67.01,20.38,3.2880274779195293,3.272788806668502,3.186271479796258,0.07510639358456622,1.151930251781158,-2,1.0913045955935095,0.0,0.0
2012-03-30,67.21,20.64,3.2562984496124026,3.2665155858157506,3.188904283270008,0.07473926053855941,1.038427487594711,-2,1.0913045955935095,0.0,0.0
2012-04-02,67.56,20.98,3.2202097235462346,3.2581397355540114,3.191483815528805,0.07305770679725157,0.9123735598516513,0,1.0913045955935095,0.0,0.0
2012-04-03,67.09,20.97,3.1993323795898907,3.247327916898346,3.1927099314172436,0.07255165015684999,0.7528152063119634,0,1.0913045955935095,0.0,0.0
2012-04-04,67.26,20.68,3.2524177949709867,3.243257165127809,3.1948950367432625,0.07233884283986095,0.6685499309355489,0,1.0913045955935095,0.0,0.0
2012-04-05,67.31,20.43,3.2946647087616254,3.244584611296228,3.1984114150831533,0.07196813532151963,0.6415783319491976,0,1.0913045955935095,0.0,0.0
2012-04-09,66.81,20.43,3.270190895741557,3.247363100522059,3.200387405380061,0.07228885052013106,0.6498332011644883,0,1.0913045955935095,0.0,0.0
2012-04-10,66.35,20.15,3.292803970223325,3.2618819498574765,3.2026615562826644,0.07302270975577067,0.8109859764568952,0,1.0913045955935095,0.0,0.0
2012-04-11,66.44,20.1,3.30547263681592,3.2831100013026826,3.204378882062524,0.07421907172756544,1.060793639795919,-2,1.0913045955935095,0.0,0.0
2012-04-12,66.09,20.14,3.281529294935452,3.2889323012955756,3.205566515014291,0.07488212238991747,1.1132935822410595,-2,1.0913045955935095,0.0,0.0
2012-04-13,65.81,20.05,3.282294264339152,3.2864582124110813,3.2070042364576974,0.07552132950834961,1.052073321148292,-2,1.0913045955935095,0.0,0.0
2012-04-16,66.78,20.38,3.276741903827282,3.287768414028226,3.207656124631072,0.07595770385560222,1.0546960391200049,-2,1.0913045955935095,0.0,0.0
2012-04-17,67.02,20.65,3.2455205811138015,3.2783117362063217,3.2078236920430565,0.0760311496220209,0.9270942832468984,0,1.0913045955935095,0.0,0.0
2012-04-18,66.75,20.64,3.234011627906977,3.264019534424533,3.2091348890777525,0.07578867838064222,0.7241800031282628,0,1.0913045955935095,0.0,0.0
2012-04-19,66.57,20.69,3.2174963750604153,3.2512129504495255,3.2101925914982785,0.0754487378115418,0.5436851581759914,0,1.0913045955935095,0.0,0.0
2012-04-20,67.51,20.86,3.236337488015341,3.242021595184763,3.2113022813391847,0.0753334700732431,0.4077777622046541,0,1.0913045955935095,0.0,0.0
2012-04-23,66.65,20.68,3.222920696324952,3.231257353684297,3.2129694335068493,0.0744453548116767,0.24565562517245287,0,1.0913045955935095,0.0,0.0
2012-04-24,67.0,20.78,3.2242540904716073,3.227004055555858,3.2148855961365665,0.07320055836209843,0.16555146149767938,0,1.0913045955935095,0.0,0.0
2012-04-25,66.89,20.79,3.2174122174122175,3.223684173456906,3.2175415472201907,0.07024513181614175,0.08744557918679768,0,1.0913045955935095,0.0,0.0
2012-04-26,66.87,21.35,3.1320843091334893,3.2066017602715213,3.2183907203750217,0.06886254635266982,-0.1711955297604723,0,1.0913045955935095,0.0,0.0
2012-04-27,64.44,21.09,3.0554765291607398,3.170429568500601,3.2187877512567176,0.06782857163041035,-0.7129470899020877,0,1.0913045955935095,0.0,0.0
2012-04-30,63.64,21.03,3.026153114598193,3.131076052155249,3.2162981935043673,0.07205305167054331,-1.1827693535978099,-2,1.0913045955935095,0.0,0.0
2012-05-01,63.57,21.28,2.987312030075188,3.0836876400759654,3.2145260242011195,0.07630321154434272,-1.7147166086072136,-1,1.0911845955935096,0.004719207173194903,-0.014097744360902255
2012-05-02,63.98,21.22,3.0150801131008484,3.0432212192136916,3.212402297568898,0.08002430461302076,-2.1141211932215764,2,1.093845117394118,0.0,0.0
2012-05-03,64.51,21.33,3.0243788091889363,3.021680119224781,3.2108170994654355,0.08279021533746257,-2.2845330147978236,2,1.093845117394118,0.0,0.0
2012-05-04,64.28,21.02,3.0580399619410086,3.022192805780835,3.20950909127403,0.08458444527771684,-2.214547661549091,2,1.093845117394118,0.0,0.0
2012-05-07,64.25,21.02,3.0566127497621314,3.028284732813623,3.208362186477077,0.08619506362943032,-2.089185228027012,2,1.093845117394118,0.0,0.0
2012-05-08,64.16,20.88,3.0727969348659006,3.045381713771765,3.2076658311496753,0.08712927931814758,-1.8625669654094001,-1,1.093725117394118,0.0046758104738154616,-0.014367816091954023
2012-05-09,63.67,20.78,3.0640038498556303,3.055166461122721,3.207142200534819,0.08790622248379697,-1.7288393826740809,-1,1.0928707518711438,0.0046758104738154616,-0.014367816091954023
2012-05-10,64.14,20.64,3.1075581395348837,3.071802327191911,3.2072681695270675,0.08775537214802398,-1.5436757775541725,-1,1.0970798770467105,0.0046758104738154616,-0.014367816091954023
2012-05-11,63.68,21.02,3.029495718363463,3.066093478476402,3.2054077778096053,0.09032699661435288,-1.5423329077130674,-1,1.0894692341138128,0.0046758104738154616,-0.014367816091954023
2012-05-14,63.58,20.73,3.067052580800772,3.0681814446841296,3.2040293465878467,0.09180952294293226,-1.4796711446606532,-2,1.093168319733098,0.0046758104738154616,-0.014367816091954023
2012-05-15,63.72,20.69,3.0797486708554853,3.069571791882047,3.2029186785314154,0.09291508380765856,-1.4351478918687408,-2,1.0943976458431102,0.0046758104738154616,-0.014367816091954023
2012-05-16,64.29,20.38,3.154563297350344,3.0876836813809896,3.203776685959958,0.09221258003563265,-1.258971438974032,-2,1.1015168808016906,0.0046758104738154616,-0.014367816091954023
2012-05-17,63.96,20.31,3.149187592319055,3.096009571937824,3.2048509869042254,0.09117174451647121,-1.1938064314074655,-2,1.1009796104717684,0.0046758104738154616,-0.014367816091954023
2012-05-18,63.52,20.24,3.138339920948617,3.1177784124548547,3.204190145076336,0.09151280012236296,-0.9442584262085634,0,1.099810438573927,0.0,0.0
2012-05-21,63.39,20.26,3.128825271470878,3.1301329505888758,3.20210146057646,0.09178303903611545,-0.7841155701901035,0,1.099810438573927,0.0,0.0
2012-05-22,63.15,20.3,3.110837438423645,3.136350704102508,3.1998003505024526,0.09231893709217957,-0.6872874450080668,0,1.099810438573927,0.0,0.0
2012-05-23,62.39,20.07,3.1086198305929247,3.1271620107510243,3.1966343390315877,0.09213101673557936,-0.75406014979681,0,1.099810438573927,0.0,0.0
2012-05-24,62.57,20.27,3.086827824370992,3.1146900571614116,3.192591562987746,0.09152668671455083,-0.8511343371282516,0,1.099810438573927,0.0,0.0
2012-05-25,62.49,20.29,3.0798422868408086,3.1029905303398495,3.189806339858051,0.09238299269708977,-0.9397380078696703,0,1.099810438573927,0.0,0.0
2012-05-29,62.95,20.28,3.104043392504931,3.09803415454666,3.186803122179767,0.0921898833458279,-0.9628927211038089,0,1.099810438573927,0.0,0.0
2012-05-30,62.32,20.14,3.094339622641509,3.094734591390233,3.1838381406542253,0.09225630532882265,-0.9658261182951856,0,1.099810438573927,0.0,0.0
2012-05-31,62.29,20.41,3.051935325820676,3.0833976904357834,3.1797727629484753,0.09261004403133616,-1.0406546451925003,-2,1.099810438573927,0.0,0.0
2012-06-01,61.55,20.13,3.0576254346746152,3.077557212496508,3.1762843808407464,0.09321147252427808,-1.0591740015535493,-2,1.099810438573927,0.0,0.0
2012-06-04,61.4,20.13,3.050173869846001,3.0716235290975464,3.1730468971648853,0.0941731604198353,-1.0769880464368113,-2,1.099810438573927,0.0,0.0
2012-06-05,61.17,20.13,3.038748137108793,3.0585644780183188,3.169725597369722,0.09534935402361484,-1.1658298106966951,-2,1.099810438573927,0.0,0.0
2012-06-06,61.8,20.44,3.023483365949119,3.044393226679841,3.1665574234419798,0.0970112998069492,-1.2592780119969877,-2,1.099810438573927,0.0,0.0
2012-06-07,62.76,20.42,3.0734573947110673,3.048697640457919,3.164046354062916,0.09744498689467046,-1.1837316344418907,-2,1.099810438573927,0.0,0.0
2012-06-08,62.75,20.45,3.0684596577017116,3.0508644850633386,3.1610027133156184,0.09753247778253898,-1.1292466956273473,-2,1.099810438573927,0.0,0.0
2012-06-11,62.54,20.38,3.068694798822375,3.0545686708586133,3.158407750497834,0.09788794325226367,-1.0607953971575503,-2,1.099810438573927,0.0,0.0
2012-06-12,62.76,20.55,3.054014598540146,3.0576219631448835,3.15555099940236,0.09839892763251448,-0.9952246291057858,0,1.099810438573927,0.0,0.0
2012-06-13,62.57,20.83,3.00384061449832,3.053693412854724,3.1519928618859003,0.09997444624259016,-0.9832457465445761,0,1.099810438573927,0.0,0.0
2012-06-14,63.18,20.98,3.011439466158246,3.0412898271441593,3.1479118788283316,0.10063988832869147,-1.0594412757687386,-2,1.099810438573927,0.0,0.0
2012-06-15,62.88,20.77,3.0274434280211846,3.033086581208054,3.1439739317528548,0.10065425490779788,-1.1016658028652304,-2,1.099810438573927,0.0,0.0
2012-06-18,62.29,20.87,2.984666986104456,3.0162810186644706,3.1389842699778123,0.10101266777013634,-1.2147313205563908,-2,1.099810438573927,0.0,0.0
2012-06-19,62.21,20.75,2.9980722891566267,3.0050925567877664,3.1341577322324867,0.1007062026160033,-1.2816010542751857,-2,1.099810438573927,0.0,0.0
2012-06-20,60.39,20.62,2.928709990300679,2.9900664319482386,3.1286014158232494,0.10270515873188683,-1.3488610074266876,-2,1.099810438573927,0.0,0.0
2012-06-21,59.75,20.8,2.8725961538461537,2.96229776948582,3.1222548271728816,0.10655642356312198,-1.5011488968781521,-1,1.099690438573927,0.00502092050209205,-0.014423076923076922
2012-06-22,59.83,20.93,2.8585762064022933,2.9285243251620416,3.1153515713825253,0.11000106674140965,-1.6984130404814788,-1,1.0982171122140942,0.00502092050209205,-0.014423076923076922
2012-06-25,59.31,20.71,2.863833896668276,2.904357707274806,3.108281678361671,0.1123221015369056,-1.8155284516276795,-1,1.0987793104760832,0.00502092050209205,-0.014423076923076922
2012-06-26,59.27,20.76,2.8550096339113678,2.8757451762257538,3.1015935314333207,0.11526777229746452,-1.959336514500635,-1,1.0978573198098458,0.00502092050209205,-0.014423076923076922
2012-06-27,59.98,21.07,2.8467014712861887,2.859343472422856,3.0953683938956527,0.11878537271901347,-1.986986411459205,-1,1.0969510195201773,0.00502092050209205,-0.014423076923076922
2012-06-28,60.29,20.97,2.8750596089651883,2.859836163446663,3.089963847718574,0.12132480741626284,-1.8967900231841943,-1,1.0999498125681335,0.00502092050209205,-0.014423076923076922
2012-06-29,61.25,21.44,2.856809701492537,2.8594828624647115,3.083370379493934,0.12308354378651368,-1.8189882265459598,-1,1.0979910500962957,0.00502092050209205,-0.014423076923076922
2012-07-02,61.19,21.55,2.839443155452436,2.8546047142215434,3.075783353605447,0.1238660693919254,-1.785627334989302,-1,1.0961032564046316,0.00502092050209205,-0.014423076923076922
2012-07-03,61.36,21.83,2.810810810810811,2.845764949601432,3.0681270188566017,0.12582772551161733,-1.7671945380165,-1,1.0929183513515257,0.00502092050209205,-0.014423076923076922
2012-07-05,61.35,21.67,2.831102907245039,2.842645236793202,3.060432001140297,0.12597230480456945,-1.7288463895692325,-1,1.095175834454197,0.00502092050209205,-0.014423076923076922
2012-07-06,61.28,21.64,2.831792975970425,2.83399191019425,3.052537340126205,0.12519568570539671,-1.7456306796883054,-1,1.0952570623267428,0.00502092050209205,-0.014423076923076922
2012-07-09,61.55,21.5,2.8627906976744186,2.835188109430626,3.0455583635051875,0.12387854422980124,-1.6981976611245417,-1,1.0986319416315384,0.00502092050209205,-0.014423076923076922
2012-07-10,61.73,21.57,2.8618451553082984,2.839668509401798,3.038550878354674,0.12213968765612744,-1.6283189581490518,-1,1.0985260919372997,0.00502092050209205,-0.014423076923076922
2012-07-11,61.4,21.32,2.8799249530956845,2.853491337858773,3.031937262509147,0.11974343472459081,-1.4902355612297122,-2,1.1004749574023784,0.00502092050209205,-0.014423076923076922
2012-07-12,63.7,21.27,2.994828396803009,2.8862364357703667,3.0277590594373005,0.1164941775290592,-1.2148471852306206,-2,1.112744228403344,0.00502092050209205,-0.014423076923076922
2012-07-13,65.09,21.42,3.03874883286648,2.927627607149578,3.024504679519959,0.11331880214783956,-0.8549073104743181,0,1.1174326955581555,0.0,0.0
2012-07-16,64.81,21.44,3.0228544776119404,2.9596403631370825,3.0212606478958173,0.11045003536695273,-0.5579019015612915,0,1.1174326955581555,0.0,0.0
2012-07-17,65.35,21.52,3.036710037174721,2.9946133395103667,3.017933523715141,0.10680806955450052,-0.21833728764168528,0,1.1174326955581555,0.0,0.0
2012-07-18,64.82,21.78,2.976124885215794,3.013853325934389,3.0138202601966544,0.1034803628884375,0.00031953635271058327,0,1.1174326955581555,0.0,0.0
2012-07-19,64.92,21.92,2.961678832116788,3.0072234129971447,3.009444005890741,0.09992117064159882,-0.022223447537071388,0,1.1174326955581555,0.0,0.0
2012-07-20,64.73,21.81,2.9679046309032557,2.9930545726044997,3.0052855461155916,0.09624363114387029,-0.1270834585699327,0,1.1174326955581555,0.0,0.0
2012-07-23,64.39,21.55,2.987935034802784,2.9860706840426685,3.00288305821008,0.09481330027752627,-0.17732084125539727,0,1.1174326955581555,0.0,0.0
2012-07-24,64.02,21.6,2.9638888888888886,2.9715064543855023,3.0013565975388823,0.0946893958755245,-0.315242724672359,0,1.1174326955581555,0.0,0.0
2012-07-25,64.02,21.4,2.991588785046729,2.9745992343516887,3.000780525379691,0.09464111078080845,-0.27663761352758215,0,1.1174326955581555,0.0,0.0
2012-07-26,64.56,22.56,2.8617021276595747,2.9546038934602463,2.9986870270060977,0.09631849421650024,-0.45768088366044574,0,1.1174326955581555,0.0,0.0
2012-07-27,65.09,22.6,2.880088495575221,2.9370406663946396,2.9964371667140037,0.09749846182756448,-0.6092044859580724,0,1.1174326955581555,0.0,0.0
2012-07-30,65.1,22.74,2.862796833773087,2.9120130261887,2.9937441337904063,0.09893457100789287,-0.8261127204482022,0,1.1174326955581555,0.0,0.0
