date,MSFT,AAPL,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-08-23,304.65,149.71,2.0349342061318545,2.009910866814196,1.970234431309527,0.03368311788259709,1.1779323886512445,-2,1.0009216396282108,0.0,0.0
2021-08-24,302.62,149.62,2.0225905627589893,2.0241499994072747,1.9705494153965981,0.03408723315122456,1.5724533514610297,1,1.000801639628211,-0.0009913422774436586,0.0020050795348215476
2021-08-25,302.01,148.36,2.0356565111889995,2.03400062386426,1.9712992532909452,0.035019350667258954,1.7904778180806458,1,0.9988799582035763,-0.0009913422774436586,0.0020050795348215476
2021-08-26,299.09,147.54,2.0271790700826893,2.0348420275195163,1.9721280573989124,0.03574828133373158,1.754321264710084,1,1.000130512435158,-0.0009913422774436586,0.0020050795348215476
2021-08-27,299.72,148.6,2.0169582772543744,2.0274637254833814,1.972595520780814,0.03615255464956827,1.5176854093552337,1,1.0016313511072794,-0.0009913422774436586,0.0020050795348215476
2021-08-30,303.59,153.12,1.9826933124346915,2.0170155467439486,1.9724381427924118,0.03608654253480512,1.2352916300735177,-2,1.0068578159909658,-0.0009913422774436586,0.0020050795348215476
2021-08-31,301.88,151.83,1.988276361720345,2.01015270653622,1.9719766646272794,0.035695404973011775,1.0694945732596195,-2,1.0059664586854746,-0.0009913422774436586,0.0020050795348215476
2021-09-01,301.83,152.51,1.979083338797456,1.9988380720579109,1.971747721168123,0.03560338770624762,0.7608925058846067,0,1.0072584775791342,0.0,0.0
2021-09-02,301.15,153.65,1.9599739668076797,1.9853970514029093,1.971168457212626,0.035505736968724395,0.4007407085456848,0,1.0072584775791342,0.0,0.0
2021-09-03,301.14,154.3,1.9516526247569668,1.972335920903428,1.9696992256565904,0.034424801350525044,0.0765928964989453,0,1.0072584775791342,0.0,0.0
2021-09-07,300.18,156.69,1.9157572276469463,1.9589487039458788,1.9678776948282746,0.03433780456717026,-0.26003383136884006,0,1.0072584775791342,0.0,0.0
2021-09-08,300.21,155.11,1.9354651537618461,1.9483864623541791,1.966938788899249,0.03444263997724314,-0.538644150312741,0,1.0072584775791342,0.0,0.0
2021-09-09,297.25,154.07,1.9293178425391058,1.938433363102509,1.965879029193753,0.03460802770434836,-0.7930433460614529,0,1.0072584775791342,0.0,0.0
2021-09-10,295.71,148.97,1.9850305430623614,1.9434446783534451,1.966003465764321,0.03466413279281688,-0.6507818195166434,0,1.0072584775791342,0.0,0.0
