date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-01-04,146.53,177.63,0.8249169622248494,,,,,0,0.0,0.0,0.0
2021-01-05,145.75,180.37,0.8080612075178799,,,,,0,0.0,0.0,0.0
2021-01-06,146.66,188.92,0.776307431717129,,,,,0,0.0,0.0,0.0
2021-01-07,146.65,191.1,0.7673992673992674,,,,,0,0.0,0.0,0.0
2021-01-08,146.63,193.6,0.7573863636363636,0.7868142464990979,,,,0,0.0,0.0,0.0
2021-01-11,147.29,195.28,0.7542503072511265,0.7726809155043532,,,,0,0.0,0.0,0.0
2021-01-12,148.97,199.1,0.7482169763937719,0.7607120692795317,,,,0,0.0,0.0,0.0
2021-01-13,147.45,196.82,0.7491616705619347,0.7552829170484928,,,,0,0.0,0.0,0.0
2021-01-14,146.97,198.01,0.7422352406444119,0.7502501116975218,,,,0,0.0,0.0,0.0
2021-01-15,144.64,194.8,0.7425051334702257,0.7472738656642941,,,,0,0.0,0.0,0.0
2021-01-19,143.39,188.16,0.762064200680272,0.7488366443501232,,,,0,0.0,0.0,0.0
2021-01-20,145.51,188.3,0.7727562400424853,0.753744497079866,,,,0,0.0,0.0,0.0
2021-01-21,144.85,191.27,0.757306425471846,0.7553734480618483,,,,0,0.0,0.0,0.0
2021-01-22,146.33,191.91,0.7624928351831588,0.7594249669695976,,,,0,0.0,0.0,0.0
2021-01-25,146.2,190.15,0.7688666841966867,0.7646972771148898,,,,0,0.0,0.0,0.0
2021-01-26,147.51,187.7,0.785881726158764,0.7694607822105881,,,,0,0.0,0.0,0.0
2021-01-27,143.84,178.28,0.8068207314336998,0.776273680488831,,,,0,0.0,0.0,0.0
2021-01-28,143.75,183.58,0.7830373679050004,0.781419868975462,,,,0,0.0,0.0,0.0
2021-01-29,140.49,181.17,0.7754595131644313,0.7840132045717164,,,,0,0.0,0.0,0.0
2021-02-01,139.27,183.57,0.7586751647872747,0.781974900689834,,,,0,0.0,0.0,0.0
2021-02-02,140.77,185.59,0.7584999191766798,0.7764985392934173,,,,0,0.0,0.0,0.0
2021-02-03,141.2,185.11,0.7627896926152017,0.7676923315297175,,,,0,0.0,0.0,0.0
2021-02-04,142.53,188.59,0.7557664775438783,0.7622381534574931,,,,0,0.0,0.0,0.0
2021-02-05,144.36,188.86,0.7643757280525257,0.7600213964351121,,,,0,0.0,0.0,0.0
2021-02-08,145.03,193.95,0.7477700438257283,0.7578403722428028,,,,0,0.0,0.0,0.0
2021-02-09,145.83,194.29,0.7505790313448969,0.7562561946764461,,,,0,0.0,0.0,0.0
2021-02-10,144.13,192.44,0.7489607150280607,0.753490399159018,,,,0,0.0,0.0,0.0
2021-02-11,144.02,190.41,0.7563678378236438,0.753610671214971,,,,0,0.0,0.0,0.0
2021-02-12,144.47,191.43,0.7546883978477772,0.7516732051740214,,,,0,0.0,0.0,0.0
2021-02-16,145.66,190.59,0.7642583556325095,0.7549708675353777,,,,0,0.0,0.0,0.0
2021-02-17,147.2,193.6,0.7603305785123966,0.7569211769688775,,,,0,0.0,0.0,0.0
2021-02-18,137.66,191.41,0.7191891750692231,0.7509668689771101,,,,0,0.0,0.0,0.0
2021-02-19,138.34,188.82,0.7326554390424743,0.7462243892208761,,,,0,0.0,0.0,0.0
2021-02-22,137.69,188.99,0.7285570665114556,0.7409981229536118,,,,0,0.0,0.0,0.0
2021-02-23,135.47,186.36,0.7269263790512985,0.7335317276373696,,,,0,0.0,0.0,0.0
2021-02-24,133.21,187.08,0.7120483215736583,0.723875276249622,,,,0,0.0,0.0,0.0
2021-02-25,131.95,185.08,0.7129349470499242,0.7226244306457621,,,,0,0.0,0.0,0.0
2021-02-26,129.92,183.44,0.7082424771042302,0.7177418382581134,,,,0,0.0,0.0,0.0
2021-03-01,131.37,186.09,0.7059487344833145,0.7132201718524851,,,,0,0.0,0.0,0.0
2021-03-02,130.11,173.49,0.7499567698426423,0.7178262500107538,,,,0,0.0,0.0,0.0
2021-03-03,127.59,173.61,0.7349231035078624,0.7224012063975948,,,,0,0.0,0.0,0.0
2021-03-04,127.53,169.82,0.7509716170062419,0.7300085403888583,,,,0,0.0,0.0,0.0
2021-03-05,129.12,172.61,0.7480447251028329,0.7379689899885788,,,,0,0.0,0.0,0.0
2021-03-08,127.88,176.87,0.7230169050715214,0.7413826241062201,,,,0,0.0,0.0,0.0
2021-03-09,128.89,179.18,0.7193325147895969,0.7352577730956111,,,,0,0.0,0.0,0.0
2021-03-10,132.18,178.58,0.7401724717213574,0.7363076467383101,,,,0,0.0,0.0,0.0
2021-03-11,132.13,179.32,0.7368391701985277,0.7334811573767672,,,,0,0.0,0.0,0.0
2021-03-12,134.12,180.01,0.7450697183489807,0.7328861560259969,,,,0,0.0,0.0,0.0
2021-03-15,133.43,181.1,0.7367752622860299,0.7356378274688986,,,,0,0.0,0.0,0.0
2021-03-16,133.39,180.21,0.7401919982242938,0.7398097241558379,,,,0,0.0,0.0,0.0
2021-03-17,132.28,178.4,0.7414798206278027,0.740071193937127,,,,0,0.0,0.0,0.0
2021-03-18,130.01,179.61,0.7238461110183173,0.7374725821010848,,,,0,0.0,0.0,0.0
2021-03-19,131.74,187.55,0.7024260197280725,0.7289438423769032,,,,0,0.0,0.0,0.0
2021-03-22,132.37,188.04,0.7039459689427782,0.722377983708253,,,,0,0.0,0.0,0.0
2021-03-23,133.94,188.92,0.7089773449078975,0.7161350530449736,,,,0,0.0,0.0,0.0
2021-03-24,133.11,188.28,0.7069789674952199,0.7092348824184571,,,,0,0.0,0.0,0.0
2021-03-25,134.01,192.7,0.695433316035288,0.7035523234218513,,,,0,0.0,0.0,0.0
2021-03-26,135.13,200.95,0.6724558347847723,0.6975582864331912,,,,0,0.0,0.0,0.0
2021-03-29,136.67,198.21,0.6895212148731142,0.6946733356192584,,,,0,0.0,0.0,0.0
