date,JNJ,ABT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-01-04,156.5,109.11,1.4343323251764275,,,,,0,0.0,0.0,0.0
2021-01-05,158.34,110.46,1.4334600760456275,,,,,0,0.0,0.0,0.0
2021-01-06,159.83,110.23,1.4499682482082918,,,,,0,0.0,0.0,0.0
2021-01-07,160.37,111.3,1.440880503144654,,,,,0,0.0,0.0,0.0
2021-01-08,160.04,111.61,1.4339216916046948,1.438512568835939,,,,0,0.0,0.0,0.0
2021-01-11,159.37,110.84,1.4378383255142548,1.4392137689035045,,,,0,0.0,0.0,0.0
2021-01-12,158.13,108.84,1.4528665931642777,1.4430950723272347,,,,0,0.0,0.0,0.0
2021-01-13,157.89,112.15,1.4078466339723583,1.434670749480048,,,,0,0.0,0.0,0.0
2021-01-14,160.65,110.04,1.4599236641221374,1.4384793816755446,,,,0,0.0,0.0,0.0
2021-01-15,160.3,111.3,1.4402515723270441,1.4397453578200146,,,,0,0.0,0.0,0.0
2021-01-19,162.78,112.57,1.446033579106334,1.4413844085384304,,,,0,0.0,0.0,0.0
2021-01-20,162.38,112.89,1.438391354415803,1.4384893607887352,,,,0,0.0,0.0,0.0
2021-01-21,161.73,112.95,1.4318725099601592,1.4432945359862956,,,,0,0.0,0.0,0.0
2021-01-22,163.55,112.84,1.4493973768167316,1.4411892785252143,,,,0,0.0,0.0,0.0
2021-01-25,165.98,114.72,1.4468270571827055,1.4425043754963465,,,,0,0.0,0.0,0.0
2021-01-26,170.48,114.73,1.4859234725006536,1.4504823541752105,,,,0,0.0,0.0,0.0
2021-01-27,167.88,114.29,1.4688949164406333,1.4565830665801767,,,,0,0.0,0.0,0.0
2021-01-28,169.16,120.39,1.4051000913697151,1.451228582862088,,,,0,0.0,0.0,0.0
2021-01-29,163.13,123.59,1.3199287968282223,1.425334866864386,,,,0,0.0,0.0,0.0
2021-02-01,162.71,122.54,1.3278113269136609,1.401531720810577,,,,0,0.0,0.0,0.0
2021-02-02,161.25,120.24,1.341067864271457,1.3725605991647378,,,,0,0.0,0.0,0.0
2021-02-03,160.5,120.22,1.3350524039261353,1.3457920966618382,,,,0,0.0,0.0,0.0
2021-02-04,161.99,119.74,1.3528478369801238,1.3353416457839198,,,,0,0.0,0.0,0.0
2021-02-05,164.45,124.03,1.325888897847295,1.3365336659877343,,,,0,0.0,0.0,0.0
2021-02-08,164.92,124.5,1.3246586345381526,1.3359031275126327,,,,0,0.0,0.0,0.0
2021-02-09,166.27,125.15,1.3285657211346384,1.333402698885269,,,,0,0.0,0.0,0.0
2021-02-10,166.81,125.29,1.3313911724798466,1.3326704525960111,,,,0,0.0,0.0,0.0
2021-02-11,166.06,126.84,1.3092084515925575,1.323942575518498,,,,0,0.0,0.0,0.0
2021-02-12,166.58,128.23,1.2990719800358732,1.3185791919562138,,,,0,0.0,0.0,0.0
2021-02-16,165.07,128.02,1.2894079050148413,1.3115290460515514,,,,0,0.0,0.0,0.0
2021-02-17,165.66,127.24,1.3019490726186733,1.3062057163483582,,,,0,0.0,0.0,0.0
2021-02-18,165.74,125.41,1.3215852005422217,1.3042445219608334,,,,0,0.0,0.0,0.0
2021-02-19,162.98,123.04,1.3246098829648894,1.3073248082352997,,,,0,0.0,0.0,0.0
2021-02-22,161.87,122.55,1.3208486332109344,1.311680138870312,,,,0,0.0,0.0,0.0
2021-02-23,160.44,120.8,1.3281456953642383,1.3194276969401915,,,,0,0.0,0.0,0.0
2021-02-24,162.59,122.38,1.3285667592743913,1.324751234271335,,,,0,0.0,0.0,0.0
2021-02-25,162.76,121.58,1.3387070241816088,1.3281755989992123,,,,0,0.0,0.0,0.0
2021-02-26,158.46,119.78,1.322925363165804,1.3278386950393952,,,,0,0.0,0.0,0.0
2021-03-01,159.32,122.21,1.3036576384911218,1.3244004960954328,,,,0,0.0,0.0,0.0
2021-03-02,159.02,122.53,1.297804619276912,1.3183322808779676,,,,0,0.0,0.0,0.0
2021-03-03,156.22,119.18,1.3107904010740057,1.3147770092378905,,,,0,0.0,0.0,0.0
2021-03-04,153.07,116.01,1.3194552193776397,1.3109266482770967,,,,0,0.0,0.0,0.0
2021-03-05,156.1,117.25,1.3313432835820895,1.312610232360354,,,,0,0.0,0.0,0.0
2021-03-08,157.4,115.63,1.3612384329326301,1.3241263912486556,,,,0,0.0,0.0,0.0
2021-03-09,157.7,116.7,1.3513281919451583,1.3348311057823046,,,,0,0.0,0.0,0.0
2021-03-10,159.15,115.88,1.3734035208836728,1.3473537297442382,,,,0,0.0,0.0,0.0
2021-03-11,159.14,117.52,1.354152484683458,1.3542931828054017,,,,0,0.0,0.0,0.0
2021-03-12,159.6,116.71,1.367492074372376,1.361522940963459,,,,0,0.0,0.0,0.0
2021-03-15,160.42,118.1,1.3583403895004234,1.3609433322770177,,,,0,0.0,0.0,0.0
2021-03-16,161.37,118.22,1.364997462358315,1.363677186359649,,,,0,0.0,0.0,0.0
2021-03-17,160.77,117.62,1.3668593776568612,1.3623683577142867,,,,0,0.0,0.0,0.0
2021-03-18,160.47,118.11,1.3586487172974346,1.363267604237082,,,,0,0.0,0.0,0.0
2021-03-19,160.04,120.25,1.3308939708939709,1.355947983541401,,,,0,0.0,0.0,0.0
2021-03-22,160.5,121.47,1.3213139046678193,1.3485426865748802,,,,0,0.0,0.0,0.0
2021-03-23,160.35,120.49,1.3308158353390322,1.3417063611710236,,,,0,0.0,0.0,0.0
2021-03-24,161.91,118.02,1.3718861209964412,1.3427117098389396,,,,0,0.0,0.0,0.0
2021-03-25,161.97,119.05,1.3605207895842084,1.3430861242962944,,,,0,0.0,0.0,0.0
2021-03-26,164.93,122.07,1.3511100188416483,1.34712933388583,,,,0,0.0,0.0,0.0
2021-03-29,166.04,122.23,1.3584226458316289,1.3545510821185918,,,,0,0.0,0.0,0.0
2021-03-30,165.01,119.75,1.3779540709812108,1.3639787292470273,1.3676399630754354,0.05393545038520867,-0.06788176982410381,0,1.0,0.0,0.0
2021-03-31,164.35,119.84,1.3714118825100132,1.3638838815497418,1.3665912890309952,0.05322375359624991,-0.050868405520428796,0,1.0,0.0,0.0
2021-04-01,162.83,118.94,1.369009584664537,1.3655816405658077,1.3655171141746436,0.0524967297198124,0.001229150682498654,0,1.0,0.0,0.0
2021-04-05,163.43,119.86,1.3635074253295512,1.3680611218633882,1.364076100459998,0.05131259217434097,0.07766166616277519,0,1.0,0.0,0.0
2021-04-06,163.39,119.97,1.361923814286905,1.3687613555544433,1.3627601556457023,0.05031220464566543,0.1192792077191963,0,1.0,0.0,0.0
2021-04-07,163.61,120.11,1.3621680126550664,1.3656041438892144,1.3615642609965417,0.04943722861841503,0.08171742238738326,0,1.0,0.0,0.0
2021-04-08,162.97,119.78,1.3605777258306895,1.3634373125533499,1.360276584335149,0.04841243860638801,0.06528752339659763,0,1.0,0.0,0.0
2021-04-09,161.25,120.9,1.3337468982630272,1.356384775273048,1.3582912560867948,0.04697213586402993,-0.0405874840195784,0,1.0,0.0,0.0
2021-04-12,161.64,121.04,1.335426305353602,1.350768551277858,1.3570842506098155,0.046606206408455704,-0.13551198045614105,0,1.0,0.0,0.0
2021-04-13,159.48,123.01,1.296479960978782,1.3376797806162333,1.3543601888907595,0.04525031590612403,-0.3686252336697774,0,1.0,0.0,0.0
2021-04-14,159.92,121.5,1.3162139917695472,1.3284889764391297,1.352292895881468,0.044077984602345674,-0.5400410126980153,0,1.0,0.0,0.0
