date,JPM,BAC,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2010-01-04,42.85,15.69,2.731038878266412,,,,,0,0.0,0.0,0.0
2010-01-05,43.68,16.2,2.696296296296296,,,,,0,0.0,0.0,0.0
2010-01-06,43.92,16.39,2.6796827333740088,,,,,0,0.0,0.0,0.0
2010-01-07,44.79,16.93,2.6455995274660364,,,,,0,0.0,0.0,0.0
2010-01-08,44.68,16.78,2.6626936829559,2.6830622236717305,,,,0,0.0,0.0,0.0
2010-01-11,44.53,16.93,2.6302421736562316,2.6629028827496946,,,,0,0.0,0.0,0.0
2010-01-12,43.49,16.36,2.658312958435208,2.6553062151774767,,,,0,0.0,0.0,0.0
2010-01-13,44.25,16.62,2.662454873646209,2.651860643231917,,,,0,0.0,0.0,0.0
2010-01-14,44.69,16.82,2.6569560047562426,2.6541319386899582,,,,0,0.0,0.0,0.0
2010-01-15,43.68,16.26,2.6863468634686343,2.658862574792505,,,,0,0.0,0.0,0.0
2010-01-19,43.28,16.32,2.6519607843137254,2.663206296924004,,,,0,0.0,0.0,0.0
2010-01-20,43.4,16.49,2.6318981200727714,2.6579233292515165,,,,0,0.0,0.0,0.0
2010-01-21,40.54,15.47,2.6205559146735617,2.649543537456987,,,,0,0.0,0.0,0.0
2010-01-22,39.16,14.9,2.628187919463087,2.6437899203983557,,,,0,0.0,0.0,0.0
2010-01-25,39.21,14.98,2.6174899866488652,2.6300185450344022,,,,0,0.0,0.0,0.0
2010-01-26,38.44,14.77,2.6025727826675693,2.620140944705171,,,,0,0.0,0.0,0.0
2010-01-27,39.33,15.19,2.589203423304806,2.611602005351578,,,,0,0.0,0.0,0.0
2010-01-28,39.48,15.37,2.5686402081977877,2.601218864056423,,,,0,0.0,0.0,0.0
2010-01-29,38.94,15.18,2.5652173913043477,2.5886247584246753,,,,0,0.0,0.0,0.0
2010-02-01,39.63,15.42,2.5700389105058368,2.5791345431960697,,,,0,0.0,0.0,0.0
2010-02-02,40.55,15.6,2.5993589743589745,2.5784917815343507,,,,0,0.0,0.0,0.0
2010-02-03,40.29,15.53,2.594333547971668,2.579517806467723,,,,0,0.0,0.0,0.0
2010-02-04,38.35,14.75,2.6,2.585789764828166,,,,0,0.0,0.0,0.0
2010-02-05,38.3,15.0,2.5533333333333332,2.583412953233963,,,,0,0.0,0.0,0.0
2010-02-08,37.7,14.48,2.6035911602209945,2.5901234031769937,,,,0,0.0,0.0,0.0
2010-02-09,38.39,14.47,2.6530753282653765,2.6008666739582744,,,,0,0.0,0.0,0.0
2010-02-10,38.87,14.67,2.6496250852079073,2.6119249814055223,,,,0,0.0,0.0,0.0
2010-02-11,39.02,14.63,2.667122351332878,2.625349451672098,,,,0,0.0,0.0,0.0
2010-02-12,38.95,14.45,2.6955017301038064,2.6537831310261923,,,,0,0.0,0.0,0.0
2010-02-16,40.07,15.16,2.6431398416886545,2.661692867319725,,,,0,0.0,0.0,0.0
2010-02-17,40.04,15.66,2.556832694763729,2.642444340619395,,,,0,0.0,0.0,0.0
2010-02-18,40.41,15.88,2.544710327455919,2.6214613890689975,,,,0,0.0,0.0,0.0
2010-02-19,40.03,15.88,2.520780856423174,2.592193090087057,,,,0,0.0,0.0,0.0
2010-02-22,40.85,16.21,2.5200493522516965,2.5571026145166345,,,,0,0.0,0.0,0.0
2010-02-23,39.88,15.94,2.5018820577164367,2.528851057722191,,,,0,0.0,0.0,0.0
2010-02-24,40.85,16.33,2.501530924678506,2.5177907037051463,,,,0,0.0,0.0,0.0
2010-02-25,40.64,16.55,2.4555891238670693,2.499966462987376,,,,0,0.0,0.0,0.0
2010-02-26,41.97,16.66,2.5192076830732293,2.499651828317387,,,,0,0.0,0.0,0.0
2010-03-01,41.83,16.71,2.5032914422501493,2.496300246317078,,,,0,0.0,0.0,0.0
2010-03-02,41.62,16.46,2.528554070473876,2.501634648868566,,,,0,0.0,0.0,0.0
2010-03-03,41.53,16.37,2.536957849725107,2.508720033877886,,,,0,0.0,0.0,0.0
2010-03-04,41.92,16.4,2.5560975609756103,2.528821721299594,,,,0,0.0,0.0,0.0
2010-03-05,42.81,16.7,2.5634730538922157,2.5376747954633916,,,,0,0.0,0.0,0.0
2010-03-08,42.59,16.74,2.5442054958183995,2.5458576061770417,,,,0,0.0,0.0,0.0
2010-03-09,42.42,16.8,2.525,2.5451467920822664,,,,0,0.0,0.0,0.0
2010-03-10,42.93,17.11,2.5090590298071302,2.539567028098671,,,,0,0.0,0.0,0.0
