date,JPM,BAC,ratio,ins_ratio,long_mean,long_std,z_score
2022-07-05,112.62,31.24,3.6049935979513448,3.6090637137290735,3.4616775443174905,0.12013129330393876,1.2268757403509167
2022-07-06,111.89,30.98,3.6116849580374435,3.6133597877916146,3.4664055931019093,0.12036328800098911,1.2209220695973149
2022-07-07,114.72,31.86,3.6007532956685497,3.609718858726957,3.470334625636642,0.12084408068477466,1.1534220981324117
2022-07-08,114.36,31.79,3.5973576596413968,3.605708219116528,3.474300016621404,0.12104675561858035,1.0855987161621452
2022-07-11,112.86,31.46,3.5874125874125875,3.6004404197422644,3.4781205217056312,0.12093716365458301,1.0114334943888665
2022-07-12,112.97,31.36,3.602359693877551,3.599913638927506,3.483505891496258,0.11911131677794742,0.9773021622140289
2022-07-13,111.91,30.84,3.628728923476005,3.6033224320152177,3.488035811492262,0.11938407228037765,0.9656784051745301
2022-07-14,108.0,30.13,3.584467308330568,3.600065234547621,3.4926675381883765,0.11760178291371384,0.9132318719865322
2022-07-15,112.95,32.25,3.502325581395349,3.581058818898412,3.4958126073720233,0.1152317387121145,0.7397806583424092
2022-07-18,111.79,32.26,3.465282083075016,3.5566327180308983,3.49827230119231,0.11291725115182746,0.5168423446663402
2022-07-19,114.56,33.35,3.435082458770615,3.52317727100951,3.499599748494103,0.11167089531401089,0.21113399735095278
2022-07-20,114.54,33.36,3.433453237410072,3.484122133796324,3.5005540010664853,0.11084006624096979,-0.14824844325190073
2022-07-21,115.32,33.65,3.42704309063893,3.4526372902579965,3.5010118704013946,0.11047197601033065,-0.43789005945611437
2022-07-22,114.76,33.43,3.4328447502243495,3.438741124023797,3.501975378012587,0.10960329831758979,-0.5769375097231157
2022-07-25,115.22,33.73,3.4159501927067897,3.428874745950151,3.503082593868045,0.10836562330853206,-0.6847914094178551
2022-07-26,113.42,33.05,3.4317700453857793,3.428212263273184,3.5044334294066894,0.10692980417701825,-0.7128149791364458
2022-07-27,115.24,33.59,3.4307829711223574,3.427678210015641,3.505858287595052,0.10533090834344182,-0.7422330141167792
2022-07-28,114.81,33.32,3.4456782713085237,3.43140524614956,3.5077383893867373,0.10317557548862845,-0.739837339173265
2022-07-29,115.36,33.81,3.412008281573499,3.4272379524193894,3.5093803085423274,0.10078825286116404,-0.8149993058822954
2022-08-01,114.21,33.71,3.388015425689706,3.4216509990159727,3.510996550446408,0.09796563312704139,-0.9120091258387767
2022-08-02,112.43,33.04,3.4028450363196128,3.415865997202739,3.5126937634917987,0.09510646704221692,-1.0180986561731764
2022-08-03,113.61,33.64,3.377229488703924,3.405155300719053,3.5139208415300556,0.09281028570818045,-1.1719125739251537
2022-08-04,112.36,33.4,3.3640718562874254,3.3888340177148337,3.514145978278829,0.09242287709915026,-1.3558543565957386
2022-08-05,115.76,33.96,3.408716136631331,3.3881755887264,3.515546840063848,0.09011026708700488,-1.4135043148242596
2022-08-08,114.35,33.49,3.414452075246342,3.393462918637727,3.5170987378787255,0.08747206902305342,-1.4134319745930999
2022-08-09,115.38,33.92,3.4015330188679243,3.3932005151473894,3.5176936257086364,0.08654237023577038,-1.4385220814045896
2022-08-10,118.39,35.07,3.3758197889934416,3.392918575205293,3.5175218798925525,0.08681768544063237,-1.4352295163692843
2022-08-11,120.14,35.91,3.345586187691451,3.389221441486098,3.5166599892450083,0.08827588116519801,-1.443639486536804
2022-08-12,122.13,36.3,3.3644628099173555,3.380370776143303,3.516153837781141,0.08906974668465038,-1.5244577052472719
2022-08-15,122.46,36.25,3.378206896551724,3.373121740404379,3.5150748319285627,0.09035448693425437,-1.5710685361699268
2022-08-16,123.63,36.64,3.3741812227074233,3.367651381172279,3.5140736433084716,0.09158960498650927,-1.5986777337642182
2022-08-17,122.59,36.41,3.3669321614940952,3.3658738556724095,3.5124317467679074,0.09334235353053529,-1.5701113755135185
2022-08-18,121.64,36.28,3.352811466372657,3.3673189114086512,3.510417690127626,0.09547264269465906,-1.4988458963750886
2022-08-19,118.63,35.48,3.3435738444193914,3.363141118309058,3.5070695870671083,0.09775374674134088,-1.4723575674177394
2022-08-22,116.67,34.72,3.360311059907834,3.35956195098028,3.503904384494143,0.09939363827375937,-1.4522301026580937
2022-08-23,115.52,34.41,3.3571636152281314,3.3561584294844216,3.5010260960523722,0.10111485861292784,-1.432704041277559
2022-08-24,115.8,34.52,3.3545770567786786,3.353687408541339,3.4978370282700686,0.1026802022161986,-1.4038696517680702
2022-08-25,118.55,35.14,3.373648264086511,3.3578547680841098,3.494821667796958,0.10363796986316931,-1.3215899529263495
2022-08-26,114.67,34.03,3.3696738172200997,3.3630747626442514,3.491938265777806,0.10468530893343746,-1.230960718810035
2022-08-29,114.39,33.9,3.374336283185841,3.3658798072998524,3.48823169974371,0.10484907392950937,-1.1669334583356974
2022-08-30,114.41,34.09,3.356116163097682,3.365670316873762,3.4842240751432243,0.10523253072353694,-1.1265884936372226
2022-08-31,113.73,33.61,3.3838143409699497,3.3715177737120166,3.4808100080275324,0.10510974795388613,-1.0397916125102369
2022-09-01,114.51,33.47,3.4212727815954587,3.3810426772138067,3.478193440219643,0.1045953905250204,-0.9288245162447842
2022-09-02,113.71,33.43,3.401435836075381,3.387395080984862,3.475443153304414,0.10440466202004148,-0.8433346808081246
2022-09-06,113.74,33.06,3.4404113732607375,3.4006100989998416,3.4722646526240455,0.10246992170331588,-0.6992740155659278
2022-09-07,115.9,33.57,3.4524873398868037,3.419884334357666,3.4697367685239775,0.10102158287124068,-0.493483003823568
2022-09-08,118.6,34.65,3.422799422799423,3.427681350723561,3.466409700815274,0.09917814568485982,-0.39049278270207627
2022-09-09,119.17,34.94,3.410704064109903,3.42556760722645,3.4628288308517736,0.0971935080638181,-0.3833715272511569
2022-09-12,120.58,35.27,3.418769492486532,3.42903433850868,3.4597927217691904,0.09563903268999678,-0.3216091003367878
2022-09-13,116.39,34.0,3.423235294117647,3.4255991226800617,3.4574902854100316,0.09481120827554751,-0.3363649014711987
2022-09-14,116.12,33.87,3.428402716268084,3.420782197956318,3.455612995676989,0.0942422779086863,-0.36958781656805495
2022-09-15,117.87,34.51,3.415531729933353,3.419328659383104,3.4537714012215406,0.09392204137300206,-0.36671628230109304
2022-09-16,117.08,34.12,3.4314185228604925,3.423471551133222,3.452076229363285,0.09338178187694257,-0.3063196873642678
2022-09-19,118.16,34.69,3.4061689247621794,3.420951437588351,3.4496603415340927,0.0926480913088512,-0.3098704305740948
2022-09-20,115.83,34.17,3.3898156277436344,3.414267504313549,3.4456393691480396,0.0898338251456751,-0.34922107328300794
2022-09-21,112.49,33.15,3.393363499245852,3.4072596609091024,3.442236643336913,0.0878273575495892,-0.39824700871891544
2022-09-22,111.21,32.5,3.4218461538461535,3.4085225456916626,3.439430669438936,0.08568308669988721,-0.3607260771957479
2022-09-23,109.14,31.73,3.439647021745982,3.4101682454687596,3.4364421541181724,0.082378623768604,-0.3189408544043471
2022-09-26,106.79,31.03,3.44150821785369,3.4172361040870625,3.4335104434541743,0.07888506112677396,-0.20630445276524328
2022-09-27,105.85,30.57,3.462544978737324,3.4317819742858005,3.4309903333617315,0.07536615674501519,0.010503931184221821
2022-09-28,107.99,31.07,3.4757000321853875,3.448249280873707,3.4288354405989656,0.07208359138613256,0.26932398762912224
2022-09-29,106.16,30.66,3.46249184605349,3.4563784193151745,3.4263488887325666,0.06813426872040866,0.4407404841436716
2022-09-30,104.5,30.2,3.460264900662252,3.4605019950984284,3.424007415482462,0.06434795306523934,0.5671443748795935
2022-10-03,107.73,31.09,3.4651013187520103,3.465220615278093,3.421803143134305,0.06045670218392036,0.71815812929564
2022-10-04,112.77,32.38,3.482705373687461,3.4692526942681203,3.4200580229055526,0.057008120812201794,0.8629414662627906
2022-10-05,110.39,31.92,3.458333333333333,3.465779354497709,3.417657583563149,0.052015479782096675,0.9251432676609275
2022-10-06,108.14,31.46,3.4373808010171647,3.4607571454904447,3.414468448188835,0.04412206830683823,1.0491053361257643
2022-10-07,105.98,30.75,3.4465040650406507,3.458004978366124,3.4121690608006703,0.03832689349743469,1.1959204981880829
2022-10-10,104.99,30.66,3.4243313763861707,3.449850989892956,3.4108691573838503,0.0364962115344648,1.0681062737784095
2022-10-11,101.96,29.77,3.424924420557608,3.4382947992669854,3.410196529675227,0.03584242164759652,0.783938927676859
2022-10-12,103.61,29.86,3.469859343603483,3.440600001321015,3.410776144422441,0.036526344541400343,0.8165026441332163
2022-10-13,109.37,31.69,3.451246449984222,3.443373131114427,3.411072697965344,0.03678489357716876,0.8780896179928305
2022-10-14,111.19,31.7,3.507570977917981,3.455586513689893,3.4124148294199945,0.03879178685453903,1.1129078542265467
2022-10-17,115.86,33.62,3.4461629982153483,3.4599528380557287,3.4126368002198446,0.0389484583114572,1.214837246124463
2022-10-18,118.84,34.88,3.407110091743119,3.4563899722928304,3.4124894652037834,0.038952431956869066,1.127028657354612
2022-10-19,116.51,33.92,3.4348466981132075,3.4493874431947757,3.4125407427492407,0.0389802585180547,0.9452656766878181
2022-10-20,116.13,33.7,3.4459940652818988,3.448336966254311,3.412794260985233,0.039150007532225785,0.9078594746072968
2022-10-21,122.23,34.95,3.4972818311874105,3.446279136908197,3.4136543203165473,0.04043053711586243,0.8069350278022813
2022-10-24,122.38,35.07,3.489592244083262,3.4549649860817793,3.414947386358377,0.04160072709442324,0.9619447187202356
2022-10-25,122.7,35.39,3.4670810963549026,3.466959187004136,3.4162651475361305,0.04198365556340784,1.207470830915193
2022-10-26,124.11,35.7,3.4764705882352938,3.4752839650285536,3.4174922400680585,0.04265535177608435,1.3548528509123046
2022-10-27,124.6,35.87,3.4736548647895176,3.4808161249300773,3.419099329669485,0.04292829064459119,1.4376718554100698
2022-10-28,126.08,36.18,3.484798231066888,3.478319404905973,3.4211114359158095,0.04313417353131544,1.326279474176795
2022-10-31,125.88,36.04,3.492785793562708,3.478958114801862,3.4225125968646655,0.04407978775576765,1.2805306198374484
2022-11-01,128.15,36.2,3.5400552486187844,3.4935529452546383,3.4246059830875395,0.046600902123908515,1.4795199025069026
2022-11-02,126.97,36.09,3.5181490717650314,3.5018886419605857,3.426549583969158,0.04803217377669979,1.5685123546911877
2022-11-03,127.2,35.89,3.5441627194204512,3.5159902128867726,3.429355299476275,0.049899103029740544,1.7362018182744081
2022-11-04,130.68,36.79,3.5520521880945912,3.5294410042923134,3.432796399482994,0.05112830333933993,1.8902368844099249
2022-11-07,131.37,37.01,3.549581194271819,3.540800084434136,3.4358817058889017,0.052501842200618556,1.998375183566382
2022-11-08,131.45,37.11,3.5421719213150094,3.54122341897338,3.438614456301623,0.05370246236932837,1.9106938144862626
2022-11-09,129.74,36.52,3.5525739320920042,3.548108391038775,3.441587668124699,0.05499738585860599,1.9368324739639962
2022-11-10,135.08,38.13,3.5426173616574874,3.5477993194861823,3.4445157547940894,0.05562848426535593,1.8566668866873184
2022-11-11,135.3,38.41,3.5225201770372303,3.54189291727471,3.4473442333051656,0.055199509235620434,1.7128537061074376
2022-11-14,133.91,37.76,3.546345338983051,3.541245746216956,3.4507237582145596,0.05494524506663121,1.6474944809623122
2022-11-15,132.94,37.7,3.526259946949602,3.538063351343875,3.4534895729985897,0.05449181143255089,1.5520456399209528
2022-11-16,133.12,37.36,3.5631691648822272,3.54018239790192,3.456922998826158,0.05480871377575493,1.5190905485651562
2022-11-17,132.54,37.17,3.5657788539144466,3.544814696353311,3.4604430287784202,0.05490626525963709,1.5366491815810048
2022-11-18,133.84,37.19,3.5988168862597476,3.560074038197815,3.4641958391479744,0.056543991878693786,1.6956390213045458
2022-11-21,133.05,37.31,3.5660680782632004,3.5640185860538445,3.467469076832026,0.056663869667186166,1.7038989710533297
2022-11-22,135.04,37.49,3.6020272072552677,3.579172038114978,3.4712639255665163,0.05793113591701899,1.8626963003630759
2022-11-23,136.48,37.61,3.628822121776123,3.5923026294937572,3.4758090248778237,0.059422514185553145,1.9604287400591933
2022-11-25,136.74,37.7,3.627055702917772,3.604557999294422,3.479863047576954,0.061307436726978304,2.033928645113233
2022-11-28,134.35,36.86,3.644872490504612,3.6137691201433952,3.4835897093921067,0.06440332691879755,2.0213150000065108
2022-11-29,136.56,37.0,3.690810810810811,3.638717666652917,3.4884126256376975,0.06882983405174914,2.1837193578327385
2022-11-30,138.18,37.85,3.650726552179657,3.6484575356377946,3.491917878619679,0.07164172866631104,2.1850346150528748
2022-12-01,136.24,36.55,3.7274965800273603,3.668192427288042,3.496501365955355,0.07762379458867395,2.211835458991312
2022-12-02,135.16,36.08,3.746119733924612,3.69200523348941,3.5018900378074416,0.0834262936478527,2.2788402477096237
2022-12-05,131.37,34.47,3.811140121845083,3.725258759757504,3.508563972103028,0.09162239110688772,2.3650854887827326
2022-12-06,131.59,33.0,3.9875757575757578,3.784611749110494,3.5180440765211816,0.10979811904797362,2.4277981708670455
2022-12-07,131.5,32.74,4.0164935858277335,3.8577651558401094,3.52793171471635,0.12655000181507314,2.606348766440505
2022-12-08,132.88,32.44,4.096177558569667,3.93150135154857,3.539061295421376,0.14558150714468676,2.695672436864979
2022-12-09,132.16,32.38,4.0815318097591105,3.9985837667154707,3.550161296751805,0.16061674785147415,2.791878655010073
2022-12-12,134.21,32.73,4.100519401161015,4.056459622578657,3.561312978056814,0.17483160123893632,2.832134699979918
2022-12-13,134.08,32.75,4.094045801526718,4.077753631368848,3.572777592669557,0.18664057633526684,2.7056069404339556
2022-12-14,133.41,32.28,4.132899628252788,4.10103483985386,3.5851623260113756,0.1985671681726558,2.597974874647598
2022-12-15,130.1,31.77,4.095058231035568,4.10081097434704,3.5968572382078707,0.20754036087049885,2.428220390604535
2022-12-16,129.29,31.7,4.078548895899053,4.100214391575028,3.607802283908753,0.2153246431117647,2.2868358240384374
2022-12-19,130.06,32.06,4.056768558951965,4.091464223133218,3.6180876428621858,0.22179791616703942,2.1342697372978243
2022-12-20,130.69,32.19,4.0599565082323705,4.084646364474349,3.6283951143684967,0.22774345453998,2.0033561492576633
2022-12-21,132.16,32.68,4.04406364749082,4.066879168321956,3.6380870921810553,0.23288157243348584,1.841245194543545
2022-12-22,130.66,32.39,4.033961099104662,4.054659741935774,3.6473914432963768,0.23739219480442197,1.7155926250015492
2022-12-23,131.28,32.47,4.043116723129042,4.047573307381772,3.657068524580969,0.24152552158355653,1.6168261649554367
2022-12-27,131.74,32.53,4.049800184445128,4.0461796324804045,3.666894112644017,0.24534493312585828,1.5459276660171326
2022-12-28,132.46,32.77,4.042111687519072,4.042610668337745,3.676510952123468,0.24858831657627511,1.4727148936701755
2022-12-29,133.22,33.14,4.019915509957755,4.037781040831132,3.6854644543946398,0.2511508795318815,1.4028084914262413
2022-12-30,134.1,33.12,4.048913043478261,4.040771429705852,3.6953074495637215,0.25365873078844314,1.3619242636290514
2023-01-03,135.12,33.51,4.032229185317816,4.0385939221436065,3.7052215893020657,0.25502791607231406,1.307199376349889
2023-01-04,136.38,34.14,3.994727592267135,4.027579403708009,3.7143586480891737,0.25542204550246617,1.226287084979948
2023-01-05,135.35,34.07,3.972703257998239,4.013697717803841,3.7234981794493747,0.2546782322028352,1.1394752344728878
2023-01-06,137.94,34.41,4.00871839581517,4.011458294975324,3.733228079037001,0.25422941531542004,1.0944060725354139
2023-01-09,137.37,33.89,4.053408084980821,4.012357303275836,3.7429538913932903,0.25514368836138895,1.0558889918568524
2023-01-10,138.6,34.12,4.062133645955451,4.018338195403364,3.7531353446594773,0.25549428882936037,1.0379991347713067
2023-01-11,139.63,34.38,4.0613728912158225,4.031667255193101,3.762365376547775,0.25647412012749565,1.0500158008591798
2023-01-12,139.49,34.47,4.0467072816942276,4.046468059932298,3.772374447939089,0.255641929393156,1.0721778412635745
2023-01-13,143.01,35.23,4.059324439398241,4.056589268648912,3.783244687066675,0.2537063393025981,1.0774054063198477
2023-01-17,140.8,34.52,4.078794901506373,4.061666631954023,3.7939771571232273,0.2523350310321857,1.0608494339283858
2023-01-18,136.57,33.72,4.050118623962041,4.059263627555341,3.8040458997678965,0.25025879992299827,1.0198151987701198
2023-01-19,134.75,33.23,4.0550707192296125,4.058003193158099,3.8133423812352665,0.24902733978109245,0.9824656687811921
2023-01-20,135.08,33.85,3.990546528803545,4.046771042579962,3.821691619313938,0.2463725618104027,0.9135734174783454
2023-01-23,137.27,34.32,3.999708624708625,4.034847879642039,3.8305687447864996,0.24295079167605554,0.8408251458917672
2023-01-24,138.45,34.57,4.004917558576801,4.020072411056125,3.839376194292192,0.2394498595040738,0.7546307069804691
2023-01-25,139.12,34.87,3.9896759392027534,4.0079838741042675,3.847976545532412,0.23532299612301347,0.679947694054569
2023-01-26,139.98,35.34,3.9609507640067907,3.9891598830597026,3.8559124210814106,0.2308541191892687,0.5771933481032986
2023-01-27,140.32,35.45,3.958251057827926,3.982700788864579,3.863670175485831,0.2262189250204328,0.5261744275727441
2023-01-30,139.13,35.3,3.941359773371105,3.971031018597075,3.870358584231703,0.22238880612307377,0.45268660828934953
2023-01-31,139.96,35.48,3.944757609921083,3.9589990288659314,3.8774687265343037,0.2177076453263721,0.37449443821508005
2023-02-01,139.59,35.92,3.8861358574610243,3.938291012517586,3.88316827883498,0.2132649200842635,0.2584707023584867
2023-02-02,138.94,36.13,3.845557708275671,3.915212401371362,3.8880600375046646,0.20886191097339113,0.13000151028090745
2023-02-03,141.09,36.43,3.872906944825693,3.8981435787709153,3.893448800013896,0.2040975978188714,0.023002616430527246
2023-02-06,141.92,36.37,3.902117129502337,3.8902950499971616,3.899447886817018,0.1988191533491546,-0.04603599133018472
2023-02-07,143.65,36.77,3.9067174326896925,3.8826870145508834,3.9053502784936467,0.19353339398922711,-0.11710260165243025
2023-02-08,142.64,36.5,3.907945205479452,3.8870488841545687,3.9114390758906787,0.18758331293531222,-0.1300232486272429
2023-02-09,140.42,35.72,3.931131019036954,3.904163546306825,3.9182492565906744,0.18050820946094365,-0.07803362697970202
2023-02-10,141.04,35.58,3.9640247329960654,3.9223871039409,3.9252105798242245,0.17385386793313914,-0.01624051231583987
2023-02-13,142.57,35.65,3.999158485273492,3.9417953750951313,3.9330922221296225,0.16600308065586172,0.05242765936104039
2023-02-14,143.2,35.62,4.020213363279057,3.964494561213004,3.940709625436236,0.15908263919016294,0.1495130826207617
2023-02-15,143.8,35.56,4.043869516310461,3.991679423379206,3.948677803142837,0.15179096061294153,0.2832950003262744
2023-02-16,141.82,35.28,4.01984126984127,4.009421473540069,3.955694876202529,0.14491940873598969,0.37073431230607434
2023-02-17,142.24,35.35,4.023762376237624,4.021369002188381,3.9633231145021024,0.13582324059077658,0.42736344261705356
2023-02-21,139.63,34.52,4.044901506373116,4.0305176064083055,3.9707043528207335,0.12764360799588273,0.4685957607019482
2023-02-22,138.56,34.29,4.040828229804608,4.0346405797134155,3.977571121287875,0.1197798331076523,0.4764529799791021
2023-02-23,139.67,34.26,4.076765907764156,4.041219858004155,3.985066291368648,0.11124055392501128,0.504794022091624
2023-02-24,140.93,34.21,4.1195556854720845,4.0611627411303175,3.992977677951439,0.10322702987691117,0.6605349709294432
2023-02-27,142.16,34.21,4.155510084770535,4.0875122828369,4.000722665850768,0.09744239841737563,0.8906761163080722
2023-02-28,143.35,34.3,4.179300291545189,4.114392039871315,4.009532228173527,0.08877150492050037,1.1812327817546298
2023-03-01,142.55,34.14,4.175454012888108,4.141317196488015,4.016998185387872,0.08331926810902991,1.492079970475275
2023-03-02,141.07,33.49,4.2123021797551505,4.168424450886214,4.024767892818381,0.0792689414235911,1.8122679007427673
2023-03-03,143.66,34.16,4.205503512880562,4.185614016367909,4.031340616002306,0.0775872213198169,1.9883867180870303
2023-03-06,142.82,34.09,4.189498386623643,4.192411676738531,4.034705993153104,0.07999849676431718,1.9713580875155905
2023-03-07,138.62,33.0,4.200606060606061,4.196672830550705,4.03777453439941,0.08277107427544628,1.9197321956038913
2023-03-08,137.8,32.56,4.232186732186732,4.208019374410429,4.040041353959694,0.0861894714781326,1.94893897792787
2023-03-09,130.34,30.54,4.267845448592011,4.219128028177802,4.043146581273576,0.09093521404355365,1.9352398161172089
2023-03-10,133.65,30.27,4.415262636273538,4.261079852856398,4.048392301858785,0.10262745188095518,2.072423577702426
2023-03-13,131.25,28.51,4.603647842862153,4.343909744104099,4.056885669214375,0.1250970792743829,2.2944106813251595
2023-03-14,134.62,28.76,4.680806675938804,4.439949867170648,4.066017453342476,0.14854112066163808,2.5173663168999014
2023-03-15,128.26,28.49,4.501930501930502,4.493898621119402,4.0727986578573905,0.1588209279531145,2.6514135680300535
2023-03-16,130.75,28.97,4.513289609941319,4.542987453389263,4.080044336424762,0.16869742065250048,2.744221667254279
2023-03-17,125.81,27.82,4.522286125089863,4.564392151152528,4.08780296252706,0.17805420168097147,2.676652300962806
2023-03-20,127.14,27.75,4.581621621621622,4.559986906904422,4.096497381083548,0.1890673135285684,2.4514524333728365
2023-03-21,130.55,28.59,4.56628191675411,4.5370819550674835,4.105201018904602,0.1984022411585431,2.1767946452669618
2023-03-22,127.18,27.64,4.601302460202605,4.556956346721904,4.114656708256235,0.208225774578299,2.1241349173099193
2023-03-23,126.84,26.97,4.7030033370411575,4.594899092141872,4.125654818488104,0.22139376298900548,2.1195008717434862
2023-03-24,124.91,27.14,4.602431834929992,4.610928234109897,4.134865345996185,0.22953043696171474,2.0740730267207157
2023-03-27,128.49,28.49,4.510003510003511,4.596604611786275,4.1426635430375915,0.2342259432259988,1.9380477776993605
2023-03-28,128.88,28.12,4.583214793741109,4.599991187183675,4.152051864433981,0.24042954662329066,1.86307934711341
2023-03-29,129.14,28.67,4.504359958144401,4.580602686772034,4.159642646345084,0.244276927623583,1.7232902203339708
2023-03-30,128.75,28.3,4.54946996466431,4.549896012296665,4.168263326000859,0.24878940811345635,1.5339587371893633
2023-03-31,130.31,28.6,4.556293706293706,4.540668386569408,4.177622761234635,0.2526829254911502,1.4367635827751568
2023-04-03,130.16,28.59,4.552640783490731,4.549195841266852,4.187288386659509,0.2557843386020169,1.4148929390491178
2023-04-04,128.42,27.98,4.589706933523945,4.550494269223419,4.196971528954656,0.2598741447387487,1.3603613419263378
2023-04-05,127.61,27.64,4.616859623733719,4.572994202341282,4.20636238793387,0.26473344287682454,1.3849093277497189
2023-04-06,127.47,27.84,4.578663793103448,4.5788329680291096,4.214971223719671,0.2683377467629423,1.355984197895518
2023-04-10,127.89,27.94,4.5773085182534,4.583035930421049,4.223570150836964,0.27157927981730035,1.3236126843914935
2023-04-11,128.52,28.71,4.476489028213166,4.567805579365536,4.230733179945613,0.27250165458151376,1.2369554230324649
2023-04-12,128.5,28.48,4.511938202247191,4.552251833110185,4.238276742659762,0.273937173953877,1.146157295553058
2023-04-13,128.99,28.56,4.516456582633054,4.532171224890052,4.245571104011874,0.2754414036677805,1.0405121273047857
2023-04-14,138.73,29.52,4.699525745257453,4.556343615320852,4.256394556033464,0.2803464673005235,1.0699227358761443
2023-04-17,139.83,30.37,4.604214685544946,4.5617248487791615,4.265546955472052,0.2826171853017186,1.047982602299692
2023-04-18,141.4,30.56,4.62696335078534,4.591819713293597,4.276153902505082,0.28406021290718997,1.1112637266509797
2023-04-19,141.22,30.06,4.697937458416501,4.629019564527459,4.2877910497335465,0.28683178952781885,1.1896467799320336
2023-04-20,140.81,29.9,4.7093645484949835,4.667601157699845,4.299531832898849,0.2894621575055651,1.2715628459789907
2023-04-21,140.54,29.87,4.705055239370606,4.668707056522476,4.31145482123498,0.2912108327144767,1.226782094462025
2023-04-24,140.73,29.76,4.72883064516129,4.693630248445745,4.324252819254222,0.29241667958269696,1.2631886447744871
2023-04-25,137.67,28.84,4.773578363384188,4.722953250965514,4.33784160768016,0.2940598405715072,1.3096369859171764
2023-04-26,135.23,28.44,4.75492264416315,4.734350288114843,4.351400988860027,0.29422485167816614,1.3015532069116322
2023-04-27,137.05,28.89,4.743856005538249,4.741248579523497,4.364719295453647,0.29359106237282495,1.282495730717114
2023-04-28,138.24,29.28,4.721311475409836,4.744499826731342,4.378638889086128,0.29029609585581323,1.260302645706036
2023-05-01,141.2,29.04,4.862258953168044,4.771185488332693,4.3955839098343334,0.28831839656989405,1.3027319205672216
2023-05-02,138.92,28.16,4.933238636363636,4.803117542928582,4.4132561046933,0.28823440840652587,1.3525846563239663
2023-05-03,135.98,27.86,4.880832735104091,4.828299561116771,4.429568031453329,0.28650629280655976,1.3917025198907371
2023-05-04,134.12,26.99,4.969247869581327,4.873377933925386,4.447276872068189,0.2864786468259607,1.4873745969487886
2023-05-05,136.74,27.71,4.934680620714544,4.916051762986329,4.464389128988774,0.2843739748736515,1.5882699329227654
2023-05-08,137.07,27.69,4.950162513542795,4.9336324750612786,4.481372987230539,0.28240940891579935,1.601432082475629
2023-05-09,136.41,27.66,4.931670281995661,4.933318804187683,4.497500413047198,0.2799837218667513,1.5565847479800932
2023-05-10,136.48,27.32,4.995607613469985,4.9562737798608625,4.514107898517139,0.2794752885540233,1.5821287228342968
2023-05-11,136.05,27.39,4.967141292442498,4.955852464433097,4.529890030669863,0.2778440813882171,1.5330988215943255
2023-05-12,134.1,27.09,4.95016611295681,4.95894956288155,4.544994973947302,0.27560008998746105,1.5020118061393999
2023-05-15,135.23,27.65,4.890777576853526,4.947072575543696,4.559510579064173,0.270357772831261,1.4335152728211467
2023-05-16,134.32,27.36,4.909356725146199,4.942609864173804,4.5742704848793165,0.26472886975432636,1.3913834922360881
2023-05-17,138.45,28.57,4.845992299614981,4.912686801402803,4.587621998100015,0.2576854786752148,1.2614789353826872
2023-05-18,139.5,28.47,4.899894625922023,4.899237468098708,4.601939771368637,0.2505565804513953,1.1865491466816307
2023-05-19,139.18,28.11,4.951262895766631,4.899456824660672,4.616514721168679,0.24485937537966326,1.1555289767985444
2023-05-22,138.03,28.34,4.870501058574453,4.895401521004858,4.629030477387052,0.23812661623360318,1.1186109634905097
2023-05-23,136.59,28.58,4.779216235129462,4.86937342300151,4.639425579893033,0.23059993776041995,0.9971721820123779
2023-05-24,135.34,28.1,4.816370106761566,4.863448984430827,4.6500434101466395,0.22361564072617762,0.9543410004379215
2023-05-25,135.67,28.17,4.816116435924742,4.846693346431371,4.660721117197252,0.2157265092223639,0.8620740673202343
2023-05-26,136.94,28.31,4.837160014129283,4.823872770103901,4.67113541443682,0.20867951934172846,0.7319230758671758
2023-05-30,137.46,28.26,4.86411889596603,4.822596337582217,4.6821123374882445,0.20095034177815316,0.6990980898607546
2023-05-31,135.71,27.79,4.8834112990284275,4.843435350362009,4.69367755269499,0.1918822408537652,0.7804672126022869
2023-06-01,137.58,27.78,4.952483801295896,4.870658089268876,4.706208848373154,0.1835039390271517,0.896161912204997
2023-06-02,140.47,28.71,4.89272030651341,4.88597886338661,4.717217741278599,0.17415976771168573,0.9690017638711358
2023-06-05,139.09,28.54,4.8735108619481435,4.893249032950381,4.727312164834534,0.16498300352073014,1.0057815931020864
2023-06-06,139.34,29.23,4.767020184741704,4.873829290705516,4.733174790642337,0.1598772670837859,0.8797654765356163
2023-06-07,140.69,29.48,4.772388059701492,4.851624642840129,4.735987127589659,0.15904213210061055,0.7270873052514011
2023-06-08,140.73,29.23,4.814574067738624,4.824042696128675,4.738216584119656,0.15919300637989112,0.5391324277412495
2023-06-09,141.01,29.27,4.817560642295866,4.8090107632851655,4.743477086459079,0.1564438696858987,0.41889578004981487
2023-06-12,141.0,29.13,4.840370751802266,4.8023827412559905,4.748928438823428,0.15396595765373236,0.34718260612375745
2023-06-13,142.02,29.4,4.83061224489796,4.815101153287242,4.754067207486896,0.15139725161821238,0.40313773960876587
2023-06-14,141.49,29.12,4.8588598901098905,4.832395519368921,4.758687845295034,0.15027148024221645,0.4904967592991081
2023-06-15,143.09,29.37,4.871978209056861,4.843876347632568,4.76378278350008,0.14881262875502257,0.538217520935936
