date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score
2022-10-13,132.28,154.12,0.8582922398131326,0.8512890897448513,0.8196771057561267,0.033340764710268284,0.9481481382755658
2022-10-14,130.43,145.69,0.8952570526460293,0.8615601405523818,0.8206741522678309,0.03468726704119236,1.1787030738396702
2022-10-17,131.37,149.25,0.8802010050251257,0.8686650051759569,0.8213749792122397,0.035462490593325256,1.333522411215476
2022-10-18,134.14,157.23,0.8531450740952744,0.8675529196713873,0.8216228063461598,0.035634142396979304,1.2889355611128988
2022-10-19,133.76,155.39,0.8608018534011198,0.8695394449961362,0.8225777642282519,0.0359070688136346,1.3078672896310621
2022-10-20,134.09,154.4,0.868458549222798,0.8715727068780694,0.8234050272413874,0.036387654464716195,1.3237368647486878
2022-10-21,136.8,159.19,0.8593504617124192,0.8643913886913474,0.8241627375460537,0.0366584493061777,1.0973909673400797
2022-10-24,139.41,161.82,0.8615127919911012,0.8606537460845425,0.8250506430379035,0.03691052256549299,0.9645786776241329
2022-10-25,140.07,165.8,0.8448130277442701,0.8589873368143417,0.8257874593817136,0.03685545650677325,0.9008130838516858
2022-10-26,141.14,166.77,0.8463152845235953,0.8560900230388369,0.8263660849744382,0.03690140575468705,0.8054960903656972
2022-10-27,140.73,166.9,0.8431995206710604,0.8510382173284892,0.8274668138444442,0.03639010064827491,0.647742189884885
2022-10-28,142.51,167.52,0.850704393505253,0.8493090036870561,0.829080178776224,0.03519972693120997,0.5746869840883949
2022-10-31,142.33,164.25,0.8665449010654491,0.8503154255019256,0.8308237033668059,0.03439914072246615,0.5666339834584779
2022-11-01,141.69,164.59,0.8608663952852542,0.8535260990101223,0.8324336594488145,0.033479635446533575,0.6300080416046367
2022-11-02,140.75,160.2,0.8785892634207242,0.8599808947895481,0.8340691022758525,0.033294054923396495,0.7782708526586458
2022-11-03,140.72,159.8,0.8806007509386733,0.8674611408430707,0.8360603725271015,0.03241874500302725,0.9685991334037444
2022-11-04,140.97,159.63,0.8831046795715092,0.8739411980563221,0.8380213152998341,0.03162381758821529,1.135849037083796
2022-11-07,142.45,159.87,0.8910364671295427,0.8788395112691407,0.8400955625411088,0.030932598257351673,1.2525281066172225
2022-11-08,142.79,161.62,0.883492142061626,0.883364660624415,0.842074598482442,0.029808434881045544,1.3851804801810743
2022-11-09,139.47,152.99,0.9116282109941826,0.8899724501391066,0.8443773795597346,0.029754869482738543,1.5323565981636307
2022-11-10,142.36,164.38,0.866042097578781,0.8870607194671283,0.8455495613579043,0.029185062518509577,1.4223426138935646
2022-11-11,142.58,173.32,0.8226402030925457,0.8749678241713357,0.8458662219709415,0.02882347294732065,1.009649401152381
2022-11-14,138.39,173.26,0.7987417753665011,0.8565088858187272,0.8455072087762197,0.029278099529691907,0.37576472582690584
2022-11-15,147.44,178.98,0.8237791932059448,0.844566296047591,0.845388792514142,0.02935251891532323,-0.02802132481112526
2022-11-16,148.5,155.47,0.9551681996526661,0.8532742937792877,0.8475197008405547,0.032491202115786544,0.17711234315756313
2022-11-17,148.0,162.01,0.9135238565520647,0.8627706455739446,0.8489554828057907,0.033474539829685075,0.41270657754950346
2022-11-18,150.23,162.88,0.9223354616895874,0.8827096972933528,0.8508083375155425,0.034410926187240294,0.9270706520430545
2022-11-21,151.15,158.02,0.9565244905708138,0.9142662403342154,0.8530949937720781,0.03676161929557197,1.6639976076762641
2022-11-22,151.69,157.86,0.9609147345749397,0.9416933486080143,0.8551543084978219,0.039242080450061105,2.2052612684569755
2022-11-23,152.42,163.41,0.932745853986904,0.9372088794748619,0.8569670213563879,0.04027619870175486,1.9922897568527926
2022-11-25,153.07,163.38,0.9368955808544497,0.9418832243353389,0.8588039343157453,0.04136997670782861,2.0082024847713327
2022-11-28,153.51,165.37,0.9282820342262804,0.9430725388426776,0.8606782781766468,0.04193334942240956,1.9648862254251171
2022-11-29,152.97,166.37,0.9194566328063953,0.9356589672897938,0.8625355647055991,0.042029229716983425,1.7398225729234944
